   0.00364,   0.11005,  -0.00604,  -0.14793,  -0.00926,  -0.09311,   0.07781,   0.08748,   0.02943,   0.16810,   0.03911,   0.09715,  -0.04796,  -0.10923,  -0.02861,  -0.08666,   0.10038,  -0.01571,  -0.05119,  -0.01894,  -0.02216,   0.02943,  -0.05119,   0.02621,  -0.12536,  -0.01249,   0.05523,   0.12295,  -0.05119,  -0.08021,  -0.17050,  -0.07376
   0.04233,   0.08425,  -0.03184,  -0.01571,   0.03266,  -0.08666,   0.08425,   0.08748,   0.04556,   0.11650,   0.03266,   0.00686,   0.03911,   0.03588,  -0.06086,  -0.09311,   0.09393,   0.02621,   0.01331,  -0.06086,  -0.05119,   0.05201,   0.11650,   0.03911,  -0.08021,   0.00364,   0.12295,   0.01331,  -0.00926,   0.13263,  -0.02539,  -0.06086
  -0.06409,  -0.04474,   0.06491,  -0.07376,   0.01653,   0.01653,   0.02943,  -0.06086,   0.10360,  -0.01249,  -0.06409,  -0.19630,   0.06491,   0.02943,   0.10360,   0.00686,   0.04233,  -0.01571,   0.01008,  -0.04474,  -0.13503,   0.05846,  -0.03184,  -0.00926,  -0.05441,   0.10038,   0.14553,   0.06813,   0.12618,   0.22292,   0.11328,  -0.08021
  -0.02861,   0.09070,  -0.07698,  -0.10278,   0.14230,  -0.03506,   0.01331,   0.03911,  -0.11246,   0.01653,   0.06813,   0.03266,   0.04556,  -0.16728,   0.01976,  -0.05441,   0.14553,   0.02621,  -0.11891,  -0.02539,  -0.10923,   0.00364,  -0.06409,  -0.01249,   0.05846,  -0.04151,  -0.06409,   0.04556,  -0.10923,   0.03266,  -0.12213,  -0.07698
   0.05523,   0.02943,  -0.07376,  -0.15438,   0.11328,  -0.14793,   0.00041,   0.17777,  -0.08666,   0.02621,   0.07458,   0.08425,   0.07781,   0.02943,  -0.08666,   0.00041,   0.15520,   0.04878,  -0.04474,  -0.03506,  -0.09633,  -0.06409,  -0.09311,  -0.02539,   0.11650,  -0.03506,  -0.04151,  -0.10278,   0.02298,   0.06813,   0.03911,  -0.12213
  -0.01249,  -0.01571,  -0.01894,   0.03588,   0.05201,  -0.03829,  -0.03184,   0.04878,   0.08425,  -0.11246,   0.01331,   0.07458,   0.04233,   0.01653,   0.02943,   0.02943,   0.21002,  -0.00281,  -0.05441,  -0.00604,  -0.09311,  -0.08666,  -0.11891,  -0.09633,   0.14875,   0.12618,   0.02621,   0.01976,   0.10360,   0.05201,   0.14875,  -0.09311
  -0.04151,   0.12618,  -0.15438,  -0.20920,  -0.11568,  -0.09633,   0.02298,  -0.00281,  -0.07053,  -0.00926,   0.07136,  -0.04796,   0.08425,  -0.06409,  -0.04796,  -0.03506,  -0.14148,   0.00686,   0.05846,   0.01976,   0.03266,  -0.04796,  -0.04151,   0.11328,  -0.02216,  -0.05441,  -0.14793,   0.15520,  -0.16405,   0.08103,   0.01008,  -0.07053
   0.04233,   0.03588,  -0.12213,  -0.35432,  -0.07376,  -0.14148,   0.07781,   0.12618,  -0.14470,  -0.04474,   0.12618,   0.09393,  -0.11891,  -0.01894,  -0.01571,   0.02298,  -0.15115,  -0.08988,   0.04233,  -0.01571,  -0.05119,  -0.01894,  -0.05119,   0.12940,   0.07781,  -0.05764,  -0.10923,  -0.05441,   0.07781,   0.06813,   0.05201,  -0.08666
  -0.00604,   0.03266,   0.03911,  -0.12213,  -0.08343,  -0.10601,   0.01976,   0.05523,  -0.09956,   0.00364,   0.01331,   0.17777,  -0.08343,  -0.08021,   0.10038,   0.02621,  -0.02861,  -0.10923,   0.10360,   0.03911,  -0.09633,  -0.06409,  -0.01894,  -0.02539,   0.12618,   0.04878,  -0.00604,  -0.07053,  -0.04474,  -0.04796,   0.06168,  -0.07053
   0.00686,  -0.10601,  -0.01571,  -0.03184,   0.17455,   0.09070,   0.02621,  -0.08343,   0.04233,   0.03911,   0.00041,   0.04878,   0.13263,   0.17132,  -0.23822,  -0.14793,   0.21325,   0.00686,  -0.02539,   0.09070,   0.07136,   0.09715,   0.11973,   0.06168,  -0.16083,   0.15198,  -0.00926,  -0.07698,  -0.01894,  -0.06731,  -0.19953,  -0.06409
  -0.01249,  -0.17695,   0.00686,  -0.04474,   0.14875,   0.01653,   0.09070,  -0.11568,   0.02298,   0.08425,  -0.06086,  -0.08666,   0.08748,   0.18100,  -0.11891,   0.03588,   0.12295,   0.10360,   0.00364,   0.11973,   0.11005,   0.15520,   0.03911,   0.07458,  -0.09311,   0.19712,   0.09393,  -0.07698,   0.14230,  -0.05441,  -0.10601,  -0.10601
   0.06168,  -0.16728,   0.07136,   0.10683,   0.25194,   0.04556,   0.05846,  -0.07053,   0.07136,   0.12618,  -0.17373,  -0.18663,  -0.12536,   0.03266,  -0.05441,   0.03911,   0.11650,   0.09393,  -0.09956,   0.01008,   0.10360,   0.16487,   0.00364,   0.03266,  -0.06409,  -0.07053,  -0.02216,   0.17455,   0.11973,  -0.05441,   0.10038,  -0.12213
  -0.06731,  -0.02539,   0.04878,  -0.07698,   0.05523,   0.04233,  -0.07698,   0.04556,  -0.05441,  -0.03829,   0.08748,   0.04233,   0.11005,  -0.02861,  -0.10278,  -0.12536,  -0.05119,   0.07781,  -0.02216,   0.09393,   0.01331,  -0.02539,  -0.01894,   0.05523,  -0.06086,  -0.05764,  -0.05764,  -0.11891,  -0.03829,  -0.00604,  -0.15115,   0.01976
   0.00364,   0.00364,   0.05846,  -0.12858,   0.01653,  -0.06086,   0.08103,   0.00364,   0.03266,   0.01653,   0.03911,  -0.04474,  -0.02861,   0.06491,   0.06168,   0.12295,  -0.08988,  -0.04796,   0.01653,   0.10683,   0.02943,   0.06491,   0.02621,   0.04556,   0.03911,  -0.03184,   0.00041,  -0.08988,   0.01008,  -0.00281,   0.04878,   0.05201
   0.04556,  -0.02861,  -0.04151,   0.06491,   0.07458,  -0.04796,  -0.00604,   0.05523,   0.01976,   0.05523,  -0.04151,  -0.17373,  -0.16728,   0.01331,   0.04233,   0.13585,  -0.03506,  -0.02216,   0.03911,   0.10038,  -0.04474,   0.09070,   0.11650,   0.01008,   0.08103,  -0.11246,  -0.10923,   0.10360,  -0.07053,   0.07136,   0.20035,  -0.09633
  -0.00604,   0.07136,  -0.07376,  -0.00926,  -0.06409,   0.06491,   0.00686,   0.07458,  -0.06731,   0.03911,   0.03911,   0.11328,   0.18745,  -0.12536,   0.02621,  -0.10923,  -0.07053,   0.14553,   0.01331,   0.08748,  -0.02539,  -0.06086,  -0.03506,  -0.02539,   0.11328,  -0.10923,  -0.12213,  -0.02216,   0.06168,  -0.10601,  -0.00281,  -0.01571
   0.00686,   0.09715,  -0.05119,  -0.12536,  -0.14148,  -0.05441,   0.10038,   0.05523,  -0.08988,   0.00364,   0.06491,   0.07781,  -0.02539,  -0.14793,   0.15198,   0.12940,  -0.01249,   0.09393,  -0.02539,   0.06813,  -0.03184,  -0.05119,   0.02943,  -0.09633,   0.12295,   0.01008,  -0.13826,   0.08103,  -0.08988,  -0.10601,   0.14230,   0.13263
