   0.06803,   0.08710,  -0.06541,  -0.06813,  -0.01367,  -0.08719,  -0.07358,   0.09527,  -0.07358,   0.05714,   0.01084,  -0.00277,   0.08982,  -0.09809,   0.06803,  -0.01639,   0.03808,   0.07893,   0.07620,   0.13339,  -0.07358,   0.01357,  -0.06269,   0.16335,  -0.12532,   0.16880,  -0.09536,   0.08982,   0.11161,  -0.10081,  -0.00277,   0.11705
  -0.05724,   0.00267,  -0.04907,  -0.00005,  -0.02728,  -0.06541,  -0.04090,   0.17969,   0.02718,   0.02174,   0.02174,  -0.12532,   0.03808,  -0.08175,   0.04352,   0.08165,   0.14429,   0.01901,   0.15246,   0.05169,   0.02991,   0.12522,  -0.05179,   0.12250,  -0.06269,   0.26684,  -0.05996,   0.04352,   0.04352,  -0.10081,   0.06259,   0.11978
  -0.07086,  -0.11715,  -0.01367,   0.01357,   0.05169,  -0.00005,  -0.07358,   0.13884,   0.14429,   0.10071,   0.11161,  -0.04907,  -0.08175,   0.06531,  -0.03273,   0.01084,   0.08710,   0.12795,   0.05442,  -0.01639,   0.05986,   0.17152,   0.00267,  -0.05996,  -0.00277,   0.13884,  -0.06813,  -0.04090,   0.08982,  -0.03818,   0.02991,   0.06259
   0.00540,   0.05169,  -0.10626,   0.01357,  -0.01094,  -0.13894,   0.04625,  -0.02728,  -0.04635,   0.01084,   0.00812,  -0.08175,   0.07076,  -0.06269,   0.04352,  -0.05179,  -0.03273,   0.09254,  -0.05724,   0.07348,  -0.14438,  -0.13894,  -0.06541,   0.16607,  -0.07902,   0.07076,  -0.02184,   0.01357,  -0.00005,  -0.03273,  -0.01639,   0.08710
  -0.02728,  -0.05724,  -0.00550,   0.01901,   0.02446,   0.00540,  -0.01367,   0.04352,  -0.00550,   0.00267,   0.00540,  -0.08719,   0.02718,   0.06803,   0.02446,  -0.01367,  -0.00005,   0.02718,   0.03808,   0.11161,  -0.08175,  -0.04090,  -0.03001,   0.16880,  -0.13349,   0.17424,  -0.00005,  -0.00822,  -0.01911,  -0.01367,   0.01901,   0.14701
  -0.12804,  -0.12260,   0.02174,  -0.13894,   0.11705,   0.06803,  -0.06269,   0.04625,  -0.04090,   0.05169,   0.01357,   0.05714,  -0.14166,   0.01084,  -0.05179,   0.03535,  -0.03273,   0.04352,   0.02446,   0.02991,  -0.05724,   0.05986,  -0.05452,   0.01084,  -0.00005,   0.22871,  -0.10898,  -0.06269,   0.12795,  -0.01094,  -0.06541,   0.02991
  -0.13077,   0.01357,   0.00540,   0.00267,  -0.07902,  -0.13621,   0.05442,  -0.03818,  -0.03545,   0.07893,   0.07076,  -0.03545,  -0.04362,   0.15246,  -0.14983,  -0.05724,  -0.04090,   0.02174,  -0.11715,  -0.00005,  -0.07086,  -0.07630,  -0.01094,   0.11161,  -0.09536,  -0.10353,  -0.00550,  -0.16072,  -0.00005,   0.01629,   0.04625,   0.05442
  -0.00005,  -0.07086,   0.06531,  -0.05452,   0.04080,  -0.03273,   0.00540,  -0.03273,  -0.05452,   0.01357,   0.11161,  -0.12260,  -0.05452,   0.21509,  -0.16617,  -0.00005,   0.02991,  -0.03273,   0.00267,  -0.02728,  -0.10898,   0.01901,  -0.02728,   0.00812,  -0.15255,   0.02991,   0.01357,  -0.12260,  -0.07086,   0.04352,  -0.02184,   0.12250
   0.04625,  -0.18251,  -0.04635,  -0.10626,   0.10344,  -0.00822,   0.03535,  -0.00550,  -0.07902,   0.11433,  -0.01911,  -0.05724,  -0.09809,   0.04352,  -0.10626,   0.06259,  -0.04907,  -0.09264,  -0.11443,  -0.07358,  -0.12804,   0.11161,  -0.12532,   0.02174,  -0.06541,   0.12250,   0.06803,  -0.14711,  -0.01911,  -0.03818,  -0.05452,   0.09254
  -0.01094,   0.06803,  -0.03818,  -0.13349,   0.08710,   0.11433,  -0.02728,   0.00540,   0.00540,   0.02991,  -0.17706,  -0.13621,  -0.00550,   0.15790,  -0.06269,   0.07893,  -0.04635,  -0.02456,   0.03263,  -0.10898,   0.08710,  -0.07358,  -0.06269,  -0.01094,  -0.03001,   0.01357,   0.05986,  -0.01911,  -0.08719,   0.07348,  -0.03001,  -0.05452
  -0.16889,   0.09527,  -0.07902,  -0.08175,   0.12250,   0.09527,  -0.00822,   0.01901,  -0.03273,  -0.09809,   0.00540,  -0.03001,   0.08437,  -0.05724,  -0.01639,   0.02718,  -0.00277,  -0.03818,   0.00812,   0.00267,   0.11705,  -0.08719,  -0.13077,   0.01901,   0.10071,   0.07893,  -0.08719,  -0.08175,  -0.01639,  -0.00822,   0.05442,  -0.07902
  -0.06813,   0.16607,  -0.04907,  -0.02728,  -0.03001,  -0.05179,  -0.00005,  -0.05724,  -0.10626,  -0.07358,   0.02718,  -0.04090,   0.11433,  -0.11987,  -0.12804,   0.08437,  -0.01094,   0.16880,  -0.07358,  -0.07630,   0.23960,  -0.02184,  -0.09264,  -0.06813,   0.02174,   0.11433,  -0.14166,  -0.08992,   0.01901,  -0.01639,  -0.01367,  -0.03273
