   0.15339,  -0.08845,   0.03823,  -0.03663,  -0.04815,  -0.22665,  -0.22089,  -0.15180,  -0.11725,   0.13612,   0.04974,  -0.00208,   0.09581,  -0.05966,  -0.19210,   0.01519
   0.18218,   0.10733,  -0.03087,   0.18218,   0.13612,  -0.22089,  -0.14028,   0.07853,   0.24552,  -0.05391,  -0.09997,  -0.02511,   0.03247,  -0.01360,  -0.23241,   0.19946
   0.19946,   0.10733,  -0.01360,   0.21673,   0.00944,  -0.11725,  -0.15755,   0.04974,   0.06126,  -0.14028,   0.02095,  -0.20938,  -0.04815,  -0.06542,  -0.20938,  -0.01360
   0.42979,   0.07853,  -0.07694,   0.08429,   0.09581,  -0.24393,  -0.12300,  -0.03663,  -0.11149,   0.17067,   0.08429,   0.09581,   0.11884,  -0.07694,  -0.18059,   0.03247
   0.40675,  -0.00208,  -0.07694,  -0.11725,   0.30886,  -0.19786,   0.02671,  -0.07118,   0.26856,  -0.03087,  -0.15755,   0.14763,  -0.05966,   0.07278,  -0.14028,   0.17642
   0.44706,   0.24552,  -0.04815,   0.06702,  -0.06542,  -0.14604,  -0.11149,   0.09005,   0.15339,  -0.09997,   0.04398,  -0.11149,  -0.08845,   0.04974,  -0.16331,   0.08429
   0.14187,   0.14187,  -0.05966,   0.07278,  -0.00208,  -0.15180,  -0.03087,  -0.09421,  -0.19786,   0.07278,   0.03823,  -0.03663,   0.21673,  -0.08845,  -0.09421,   0.06126
   0.07853,  -0.07694,   0.01519,  -0.05391,   0.18218,  -0.06542,   0.04974,  -0.10573,   0.10157,  -0.09421,  -0.11725,   0.00368,   0.00368,   0.07853,  -0.16331,   0.18218
   0.09581,   0.14187,  -0.05391,  -0.03087,  -0.14028,  -0.00784,  -0.09421,   0.09581,   0.04974,  -0.14604,  -0.03087,  -0.18059,  -0.04239,   0.05550,  -0.16907,   0.09005
  -0.07118,   0.00368,   0.06702,  -0.05966,   0.02095,   0.06702,  -0.14604,   0.07278,  -0.07118,   0.00944,   0.23976,  -0.07694,  -0.02511,  -0.08845,  -0.20938,  -0.11149
  -0.08845,  -0.14604,   0.07853,  -0.28999,   0.17642,   0.13036,  -0.13452,   0.38372,   0.05550,  -0.06542,  -0.24969,   0.29159,  -0.11149,  -0.00784,  -0.18635,   0.06126
  -0.06542,   0.07853,  -0.10573,  -0.30151,  -0.07118,   0.14763,  -0.13452,   0.10157,   0.03823,   0.09005,  -0.00784,  -0.16907,  -0.18059,  -0.11725,  -0.03087,   0.01519
   0.20522,  -0.02511,  -0.06542,   0.16491,  -0.02511,  -0.04815,  -0.14604,  -0.10573,  -0.12300,  -0.04239,   0.33190,  -0.11149,   0.07853,  -0.17483,  -0.23241,  -0.05391
   0.18218,  -0.16907,  -0.07118,  -0.21514,   0.06126,   0.00368,  -0.07118,   0.01519,  -0.10573,  -0.06542,  -0.16331,   0.08429,   0.09581,   0.17067,  -0.19210,   0.06702
   0.21673,   0.17067,  -0.19786,  -0.23241,  -0.24969,  -0.03087,  -0.09421,   0.02671,  -0.05966,   0.09005,   0.02671,  -0.02511,   0.09005,   0.13036,  -0.08845,   0.04974
   0.07278,  -0.14604,  -0.05966,   0.25704,   0.26280,  -0.04239,  -0.15755,  -0.18059,  -0.03087,   0.05550,   0.06702,  -0.08845,   0.02671,  -0.28424,  -0.12876,   0.02095
   0.15339,  -0.06542,  -0.08845,   0.34917,   0.30311,   0.07278,  -0.04815,  -0.14028,   0.06126,  -0.06542,  -0.21514,  -0.01360,   0.02671,   0.16491,   0.00944,   0.00944
   0.10733,   0.15915,  -0.01360,   0.02095,  -0.11149,   0.14187,  -0.14604,  -0.09997,   0.07278,   0.13036,  -0.07118,   0.05550,  -0.01360,   0.03247,   0.14763,   0.00944
   0.03823,  -0.10573,   0.04398,  -0.01360,  -0.18635,   0.12460,  -0.21514,   0.12460,   0.14763,   0.00368,   0.02671,   0.02671,  -0.10573,   0.09581,  -0.15180,  -0.15180
   0.01519,   0.03247,  -0.00208,   0.03247,  -0.12300,  -0.33606,  -0.20362,   0.04398,   0.17067,  -0.04815,  -0.01360,  -0.08270,  -0.16331,  -0.13452,  -0.03663,  -0.05966
  -0.00208,   0.02095,   0.02671,   0.00944,   0.23401,   0.03247,  -0.16907,   0.11308,  -0.12876,  -0.01360,   0.22249,  -0.13452,  -0.16331,  -0.12300,  -0.12876,  -0.05391
  -0.11725,   0.14187,   0.00944,   0.03247,  -0.13452,   0.08429,  -0.14604,   0.13612,   0.09581,  -0.14028,   0.07278,   0.26280,   0.00368,   0.22249,   0.07278,  -0.07118
   0.03247,   0.01519,  -0.01360,   0.03247,  -0.02511,  -0.26696,  -0.14604,  -0.05391,   0.08429,  -0.05966,  -0.10573,   0.07278,   0.00944,  -0.09997,   0.13036,  -0.06542
   0.04398,   0.19946,   0.03823,  -0.03087,   0.37220,  -0.11725,  -0.23241,   0.10733,  -0.13452,   0.09005,   0.06702,  -0.01360,  -0.15180,   0.12460,   0.00368,  -0.01936
  -0.14028,   0.01519,  -0.03087,  -0.20938,  -0.18059,  -0.11725,   0.00368,  -0.08845,   0.09581,  -0.09997,   0.17642,   0.18218,  -0.02511,   0.17067,   0.17067,  -0.03663
   0.00368,  -0.12876,   0.02095,  -0.03663,  -0.12876,  -0.12876,  -0.12300,  -0.06542,   0.11308,  -0.02511,  -0.05391,   0.11308,   0.04398,  -0.09997,   0.04974,  -0.07694
  -0.00208,  -0.08845,   0.26280,  -0.20938,   0.18218,  -0.03663,  -0.13452,  -0.18059,  -0.11725,  -0.00208,   0.17067,  -0.18059,   0.14187,  -0.07118,  -0.08270,   0.05550
  -0.12300,  -0.14028,  -0.39364,   0.04974,  -0.02511,  -0.13452,  -0.05391,  -0.07694,   0.06702,  -0.24969,  -0.06542,   0.21097,   0.14187,   0.05550,  -0.10573,  -0.24969
  -0.09421,   0.30311,  -0.44547,   0.04398,   0.09005,  -0.16331,   0.05550,   0.18794,   0.08429,  -0.35909,   0.20522,  -0.05391,   0.31462,   0.03823,   0.01519,  -0.09421
