  -0.01298,  -0.04888,  -0.11556,   0.00753,   0.01266,  -0.21813,  -0.02324,  -0.05401,   0.15114,  -0.12068,  -0.05914,   0.13062,   0.00240,  -0.21813,   0.02805,   0.05882
   0.00753,   0.11011,  -0.18223,   0.30499,   0.01779,  -0.15658,  -0.12581,   0.04343,  -0.05914,   0.27422,  -0.07453,  -0.01811,   0.00240,  -0.08478,  -0.00785,   0.08446
  -0.03350,  -0.15658,  -0.04375,  -0.05914,  -0.11043,   0.04343,  -0.15658,  -0.04375,  -0.03863,   0.17165,  -0.10530,  -0.11556,  -0.01811,  -0.11043,  -0.22326,  -0.13094
   0.06908,   0.03318,  -0.04375,  -0.14120,  -0.05914,   0.06395,  -0.20787,   0.15626,  -0.05401,  -0.07453,   0.10498,   0.06395,  -0.10530,  -0.09504,   0.12036,  -0.20787
   0.11523,   0.15114,  -0.06940,   0.01266,   0.07933,  -0.04375,  -0.37712,  -0.17710,  -0.17710,   0.27422,  -0.04375,  -0.00272,  -0.01298,   0.13062,  -0.04375,  -0.07965
   0.06908,  -0.21813,   0.13575,   0.04856,  -0.01811,   0.02292,  -0.31557,   0.07933,  -0.22839,   0.29474,  -0.13607,  -0.03863,  -0.06940,  -0.14633,  -0.20274,  -0.30019
   0.09472,   0.24858,  -0.00785,   0.06395,  -0.08991,  -0.01298,  -0.18736,   0.16652,  -0.05914,  -0.00785,   0.07421,   0.11011,  -0.20787,   0.04856,   0.03318,  -0.16171
  -0.01298,   0.21781,   0.00240,  -0.44379,  -0.06940,   0.05882,  -0.34634,  -0.11556,  -0.19249,   0.29987,   0.17678,   0.05882,  -0.00785,  -0.00272,  -0.00785,  -0.03350
   0.02805,   0.01266,   0.11011,   0.02805,  -0.17710,   0.06908,  -0.33609,   0.04343,  -0.38737,   0.32551,   0.05369,  -0.06427,  -0.15658,  -0.01811,  -0.16684,  -0.11043
  -0.09504,  -0.02837,  -0.08991,  -0.02837,   0.05882,  -0.12068,   0.27422,   0.04856,   0.02805,  -0.05401,  -0.07965,   0.03830,   0.14601,  -0.01811,   0.05882,  -0.04375
  -0.05914,   0.03318,   0.02292,  -0.14633,   0.05882,   0.06395,   0.28961,   0.11523,   0.05882,  -0.09504,  -0.06427,   0.12549,   0.04856,  -0.00272,   0.11011,   0.01266
  -0.02324,   0.00753,   0.12549,   0.02805,   0.05369,  -0.03863,   0.07933,  -0.05914,  -0.16684,   0.02292,  -0.10017,   0.03318,  -0.05914,   0.10498,  -0.01811,   0.01266
  -0.01811,   0.12549,  -0.05401,  -0.00785,   0.01266,  -0.15146,   0.28961,   0.01266,   0.12549,  -0.00272,  -0.15658,   0.13062,   0.05369,   0.07421,   0.07933,   0.06395
   0.01266,   0.11011,  -0.06427,  -0.15146,   0.10498,  -0.01298,   0.14601,   0.11011,  -0.09504,  -0.14120,   0.09472,   0.07421,  -0.02837,   0.03318,  -0.02837,  -0.03863
   0.03318,   0.02292,   0.09985,  -0.13094,   0.35115,  -0.10017,  -0.04375,   0.02292,   0.05369,   0.06395,  -0.03863,   0.06395,   0.16139,   0.19216,   0.01266,   0.11011
   0.05369,   0.18191,  -0.03350,   0.04343,   0.09472,   0.00240,   0.16139,  -0.06940,   0.16139,  -0.07965,  -0.08478,   0.00753,  -0.04888,  -0.05914,   0.01779,  -0.08478
  -0.00272,   0.03318,  -0.01298,   0.07933,   0.19729,   0.04343,   0.09985,  -0.02837,   0.05369,   0.01266,   0.01266,  -0.01811,  -0.22326,   0.07421,  -0.03863,  -0.12581
  -0.05401,  -0.08478,   0.05369,  -0.30019,   0.28448,   0.03830,  -0.08991,  -0.24890,   0.01779,  -0.00785,   0.01779,   0.04856,  -0.04888,   0.13062,  -0.00785,  -0.07965
  -0.01298,   0.15626,  -0.04375,   0.01779,   0.05882,   0.04343,  -0.06940,   0.15114,  -0.15658,   0.21268,   0.06908,   0.07421,  -0.17710,   0.20242,  -0.05914,  -0.12068
  -0.07453,  -0.01298,   0.01266,  -0.20274,   0.27935,   0.09985,  -0.08991,   0.04343,   0.04856,   0.12549,   0.07421,  -0.01298,  -0.08991,  -0.01811,   0.01266,  -0.06940
   0.02292,  -0.03350,  -0.06940,  -0.04888,   0.23832,   0.12036,   0.18191,  -0.03350,   0.00240,   0.14601,  -0.08991,   0.07421,   0.07421,  -0.04375,   0.06908,   0.04343
   0.04856,   0.15626,  -0.19249,   0.05882,   0.18191,   0.16652,  -0.10017,  -0.08478,  -0.09504,   0.15114,   0.08446,  -0.15658,   0.00240,   0.12549,  -0.09504,   0.08446
   0.08959,   0.01266,  -0.03350,  -0.25403,   0.38705,   0.11523,  -0.24377,  -0.01298,  -0.10017,  -0.03350,   0.22806,  -0.12068,  -0.11043,   0.06908,  -0.00785,   0.01779
   0.13575,  -0.07965,   0.12549,  -0.21813,   0.27935,   0.00240,  -0.04888,   0.01779,  -0.11556,  -0.00272,   0.17678,   0.08446,  -0.06427,  -0.11556,   0.01266,   0.00753
   0.11011,   0.11011,  -0.06427,   0.11011,   0.05882,   0.19729,  -0.10530,  -0.08991,  -0.04888,   0.09985,  -0.04375,  -0.02837,   0.10498,  -0.01298,   0.00240,  -0.01811
   0.13062,   0.07933,  -0.05401,  -0.07965,   0.18191,   0.10498,  -0.12068,  -0.00785,  -0.04375,  -0.06427,   0.13062,  -0.07453,   0.09985,   0.12549,   0.07933,  -0.05914
   0.04343,  -0.04375,   0.02805,  -0.05914,   0.06395,  -0.01811,  -0.06427,  -0.00785,  -0.01811,  -0.00785,   0.20242,   0.21268,   0.03830,  -0.06427,   0.24858,  -0.01811
   0.08446,  -0.10017,  -0.02837,  -0.21813,  -0.21300,  -0.01298,   0.04343,   0.03318,   0.08959,   0.01266,  -0.25403,   0.12036,   0.07421,  -0.20787,  -0.07453,  -0.48995
