   0.01847,  -0.13276,  -0.01061,   0.08246,   0.00684,   0.08246,  -0.00479,  -0.01061,   0.02429,   0.33257,   0.03592,  -0.32471,   0.05919,   0.03592,  -0.01061,   0.08827
   0.05919,  -0.16184,   0.03011,  -0.09786,  -0.15603,  -0.06878,   0.09991,  -0.09204,   0.22787,  -0.04551,  -0.03388,  -0.01061,   0.04174,  -0.03388,  -0.24328,   0.08246
  -0.01643,   0.02429,  -0.03969,  -0.25491,  -0.03388,  -0.12694,   0.04174,  -0.00479,   0.18134,   0.09991,  -0.11531,   0.30349,   0.05919,  -0.08623,  -0.28399,   0.07664
  -0.04551,  -0.25491,   0.00102,   0.22206,   0.15807,  -0.07459,  -0.07459,  -0.05714,  -0.13858,   0.12899,   0.05919,   0.00102,  -0.04551,   0.24532,   0.20461,  -0.06878
   0.03011,  -0.16184,   0.04174,   0.28604,  -0.16184,  -0.10949,   0.18716,   0.07664,  -0.15603,  -0.14439,   0.14062,   0.32094,   0.19879,   0.08246,   0.00684,   0.26859
   0.06501,  -0.02224,   0.10572,  -0.10949,   0.03011,  -0.17929,   0.12317,   0.07664,   0.06501,   0.09409,  -0.06296,   0.12899,   0.10572,  -0.13276,  -0.03388,   0.21042
  -0.07459,  -0.01061,   0.00684,   0.11154,  -0.03388,   0.04756,  -0.27818,  -0.12694,   0.00684,  -0.25491,   0.13481,   0.23369,  -0.30726,  -0.03388,   0.20461,  -0.13858
  -0.08623,   0.07082,   0.03592,   0.24532,  -0.15603,   0.09409,  -0.13858,  -0.05133,  -0.16766,  -0.06296,   0.10572,   0.08246,  -0.05714,   0.10572,   0.00684,  -0.04551
  -0.02224,  -0.06296,  -0.06878,  -0.05133,  -0.02224,   0.17552,   0.06501,   0.14644,  -0.14439,   0.04756,   0.00102,  -0.09204,   0.01266,   0.13481,  -0.01061,   0.08246
  -0.13276,  -0.10949,  -0.19674,   0.08246,   0.21042,  -0.01643,  -0.06296,   0.09409,  -0.02224,   0.01847,  -0.05714,   0.05919,   0.12317,  -0.05714,  -0.04551,   0.11736
   0.01847,  -0.12694,  -0.08623,   0.03011,  -0.17348,  -0.10368,  -0.02224,  -0.16184,   0.01847,  -0.03388,   0.24532,   0.02429,   0.05919,  -0.09204,  -0.03388,  -0.01061
  -0.00479,  -0.03388,  -0.01643,  -0.05714,   0.13481,  -0.20838,  -0.01643,  -0.06878,  -0.23164,  -0.02806,  -0.15021,   0.05919,  -0.02224,   0.03011,  -0.21419,  -0.05714
  -0.11531,  -0.10949,  -0.17929,  -0.01061,   0.12317,  -0.12694,  -0.10368,   0.16389,   0.02429,   0.11154,  -0.19093,  -0.02806,  -0.00479,  -0.21419,   0.09991,   0.08827
  -0.15603,  -0.04551,   0.03592,   0.07082,  -0.23164,   0.00684,   0.00684,   0.34421,  -0.12694,   0.04174,   0.05919,   0.16389,   0.04174,  -0.02806,   0.14062,  -0.09204
  -0.15021,   0.07664,   0.14644,  -0.26654,   0.03592,   0.09409,   0.08827,   0.46636,  -0.15603,   0.08246,   0.12317,  -0.05133,   0.08246,   0.19879,  -0.08623,  -0.02806
  -0.00479,  -0.08041,  -0.08041,   0.29186,   0.07082,   0.01847,  -0.03969,  -0.23164,   0.03592,  -0.09204,  -0.35961,  -0.03969,   0.01266,  -0.26073,  -0.01643,   0.11736
  -0.01061,   0.05919,   0.12899,   0.05919,  -0.06296,   0.22206,  -0.16184,  -0.35961,   0.21042,   0.08246,  -0.31889,  -0.16184,  -0.14439,  -0.02806,  -0.05133,  -0.09204
   0.04756,   0.07664,   0.04174,  -0.14439,   0.03011,   0.11736,  -0.20838,  -0.35961,   0.09409,   0.03011,  -0.25491,  -0.07459,  -0.02224,   0.13481,  -0.20838,   0.00684
  -0.06878,   0.13481,   0.12317,  -0.16184,   0.21624,   0.00102,  -0.15021,   0.37911,  -0.19674,  -0.07459,   0.17552,  -0.16766,  -0.16184,   0.19879,  -0.19093,  -0.45268
   0.32094,   0.01266,  -0.19093,   0.27441,   0.06501,   0.01847,   0.01847,   0.25696,  -0.14439,  -0.17348,   0.36166,  -0.19093,   0.04756,   0.15807,  -0.03969,  -0.06878
  -0.02224,   0.01266,  -0.20256,  -0.23164,  -0.06878,   0.14644,  -0.03388,  -0.03388,   0.07664,  -0.01061,  -0.04551,  -0.09204,   0.00102,  -0.01643,   0.03011,   0.11154
  -0.07459,   0.22787,  -0.07459,  -0.19093,   0.30349,   0.31512,  -0.19093,  -0.10368,   0.36747,   0.04174,  -0.33053,  -0.24909,  -0.19093,  -0.18511,   0.00102,  -0.37124
   0.38492,  -0.15021,  -0.28981,   0.36166,   0.03592,  -0.02806,  -0.22583,  -0.37124,   0.07082,  -0.13276,  -0.08041,   0.07664,  -0.11531,   0.04756,   0.01847,  -0.03388
  -0.22583,   0.02429,  -0.22583,   0.05337,  -0.22583,   0.06501,  -0.08041,  -0.24909,  -0.01061,   0.21624,  -0.01643,   0.23951,  -0.13276,  -0.03388,   0.01847,   0.04174
  -0.06296,  -0.28399,  -0.30726,  -0.23164,   0.24532,  -0.12113,   0.18134,   0.08246,  -0.06878,  -0.13276,  -0.16766,   0.12899,  -0.05133,  -0.26654,   0.29767,  -0.28981
   0.23369,  -0.29563,  -0.15021,   0.06501,  -0.13858,  -0.24328,  -0.12113,  -0.02806,  -0.13276,   0.04756,  -0.13276,   0.44309,  -0.04551,  -0.41196,   0.12899,   0.02429
  -0.28981,   0.07082,   0.18716,   0.05919,  -0.28399,  -0.09786,  -0.22583,   0.11154,   0.16971,   0.06501,  -0.18511,   0.02429,  -0.05133,  -0.22001,   0.16971,   0.08827
  -0.10949,   0.25696,   0.00684,   0.15226,  -0.05714,   0.09409,  -0.35379,   0.15807,  -0.21419,  -0.32471,   0.14644,   0.05919,  -0.06878,  -0.30726,  -0.26654,   0.15807
   0.05919,   0.01266,   0.04174,  -0.27236,  -0.06878,  -0.12113,  -0.19674,   0.08827,   0.10572,   0.03592,  -0.08623,  -0.02806,  -0.17348,  -0.08041,  -0.06878,  -0.09786
  -0.12113,  -0.09786,   0.14062,   0.01847,  -0.03969,  -0.01643,   0.11154,   0.08827,  -0.09204,  -0.13858,   0.03592,   0.01847,  -0.23164,  -0.03969,   0.08246,   0.04756
