   0.05774,  -0.03823,  -0.21818,  -0.04423,  -0.05623,   0.07574,  -0.03223,  -0.06822,  -0.03823,   0.07574,   0.00975,  -0.18219,   0.08773,  -0.06822,  -0.03223,   0.12372
   0.24369,   0.14172,  -0.48211,  -0.09822,  -0.35015,   0.00376,   0.14772,   0.05774,  -0.03223,   0.11173,   0.02775,  -0.18819,   0.11772,   0.08173,   0.00376,   0.16571
   0.21970,  -0.02624,  -0.17020,  -0.03223,  -0.11621,   0.17171,  -0.06822,  -0.01424,  -0.01424,   0.03375,  -0.12221,   0.08773,   0.07574,   0.11772,  -0.00824,   0.03975
   0.00376,  -0.04423,  -0.15220,   0.18970,  -0.05023,  -0.06223,  -0.11621,  -0.11021,   0.09373,  -0.06822,  -0.06223,  -0.38014,   0.32767,   0.06974,   0.06374,   0.00376
   0.11772,   0.06374,   0.39965,  -0.03223,  -0.13421,   0.01575,  -0.35615,   0.02175,  -0.00224,  -0.23618,  -0.08622,   0.13572,   0.06374,   0.19570,  -0.03223,  -0.06822
   0.13572,   0.02175,  -0.13421,  -0.13421,  -0.12221,   0.12372,  -0.05623,  -0.04423,   0.06974,   0.03375,  -0.01424,   0.26768,  -0.23018,   0.08773,  -0.09222,   0.04574
  -0.06223,  -0.15820,   0.09373,  -0.02024,   0.26168,   0.14772,  -0.01424,   0.06974,  -0.00824,  -0.08022,  -0.14620,  -0.02024,  -0.05623,   0.01575,   0.05174,  -0.07422
   0.03375,   0.09373,  -0.05623,  -0.02624,   0.48962,   0.03975,   0.03375,   0.08173,   0.07574,  -0.15220,  -0.05023,   0.07574,  -0.20019,  -0.09222,   0.03375,   0.16571
   0.06374,   0.05774,   0.20770,   0.03975,   0.12372,  -0.04423,  -0.03223,   0.00376,   0.14172,   0.02775,   0.10573,   0.03975,  -0.26017,  -0.03823,  -0.11621,  -0.03823
   0.30367,  -0.00824,   0.03975,   0.19570,   0.13572,   0.04574,  -0.05023,  -0.20619,   0.02775,  -0.12821,   0.41164,   0.00376,  -0.03223,  -0.04423,  -0.15820,   0.15971
