   0.00800,  -0.12729,   0.06888,  -0.20508,  -0.09009,   0.10608,  -0.14759,   0.01476,  -0.25582,   0.11285,  -0.05288,   0.06888,   0.01814,  -0.16450,   0.08917,  -0.01230,   0.02491,   0.16020,   0.10270,  -0.02583,   0.00800,   0.07226,  -0.11038,   0.01138,   0.10608,   0.11961,  -0.21185,  -0.02244,  -0.06979,   0.10946,  -0.18141,   0.00123
  -0.13406,  -0.07318,   0.02829,  -0.28287,  -0.12053,   0.17034,  -0.09685,   0.18726,  -0.39449,   0.10270,  -0.15773,  -0.01906,   0.07902,  -0.08332,   0.17711,   0.06549,  -0.05965,   0.16020,   0.07564,  -0.05965,  -0.01230,   0.07226,  -0.03259,  -0.14082,   0.10946,   0.18387,  -0.18141,  -0.02244,  -0.03935,  -0.03935,  -0.07318,   0.13990
  -0.06979,  -0.06641,  -0.10023,  -0.17464,  -0.14759,   0.11961,  -0.04950,   0.17711,  -0.19155,   0.11961,  -0.14420,  -0.00215,   0.11961,   0.00123,   0.08241,  -0.03597,  -0.03935,   0.04858,   0.07226,  -0.15097,   0.00123,   0.01476,  -0.05288,  -0.16111,   0.04520,   0.14329,  -0.14082,  -0.05288,   0.01814,  -0.03935,   0.09594,   0.19740
   0.06888,  -0.00215,  -0.06641,  -0.14082,   0.05873,   0.12638,  -0.11715,  -0.00553,  -0.30993,   0.05873,  -0.06979,  -0.14082,   0.06211,  -0.22199,   0.15343,   0.11623,   0.12976,  -0.00553,   0.16020,   0.02829,  -0.03597,   0.02153,  -0.05627,   0.00123,   0.00800,   0.01814,  -0.06641,  -0.09685,   0.00123,  -0.00891,  -0.24229,   0.11285
  -0.10362,  -0.05965,  -0.15773,  -0.17803,  -0.06979,   0.06888,  -0.09347,   0.10270,  -0.45199,   0.07902,  -0.19494,  -0.23214,   0.18049,  -0.17803,   0.25490,   0.20078,   0.04858,   0.05873,   0.18387,  -0.08332,  -0.06303,   0.03505,   0.00461,  -0.23552,   0.00461,   0.02153,   0.04182,  -0.04274,  -0.03597,  -0.23214,  -0.08671,   0.36990
  -0.04950,  -0.09347,  -0.11038,  -0.08671,  -0.23891,  -0.07656,  -0.01230,   0.18726,  -0.33023,   0.09932,  -0.23552,  -0.18479,   0.08579,  -0.07994,   0.07226,   0.12638,  -0.10023,   0.07902,   0.11285,  -0.17803,  -0.05627,   0.02153,  -0.03259,  -0.19155,   0.04858,  -0.01906,  -0.12053,  -0.05965,  -0.02921,  -0.17126,   0.09255,   0.30225
   0.14329,   0.02153,  -0.10023,   0.00123,   0.16020,   0.14667,  -0.04950,  -0.06641,  -0.25243,   0.02153,   0.00800,  -0.20170,   0.00123,  -0.11038,  -0.02244,   0.16020,   0.22108,  -0.10700,   0.15343,   0.04182,   0.03844,   0.13652,  -0.05627,  -0.05288,  -0.09009,  -0.16450,   0.02829,  -0.10362,   0.02829,  -0.16450,  -0.24229,   0.17711
   0.14667,  -0.02583,  -0.14759,  -0.07318,   0.06549,  -0.03259,   0.02829,   0.04858,  -0.34714,   0.08241,  -0.14082,  -0.20170,   0.08241,  -0.18817,   0.05197,   0.26505,   0.25152,  -0.05627,   0.25152,  -0.05627,   0.04182,   0.16358,   0.04858,  -0.22199,  -0.04274,  -0.14082,   0.07226,  -0.03935,   0.06211,  -0.32008,  -0.14420,   0.39357
   0.15682,   0.00123,  -0.06641,   0.01814,  -0.13744,  -0.09685,   0.09594,   0.08579,  -0.28626,   0.09932,  -0.24229,  -0.24229,   0.06211,  -0.17464,  -0.04274,   0.24475,   0.02491,  -0.05627,   0.16020,  -0.12391,   0.07564,   0.08917,   0.04520,  -0.12053,   0.05535,  -0.13406,  -0.00553,  -0.09347,   0.06888,  -0.25920,   0.10946,   0.35637
   0.05535,  -0.10700,  -0.10023,  -0.22876,   0.05197,  -0.10362,  -0.04612,  -0.02244,   0.01814,  -0.03597,   0.02491,  -0.13744,  -0.19155,   0.07564,   0.11961,  -0.03597,   0.03167,   0.04182,   0.03505,   0.24814,  -0.03259,   0.13652,  -0.20170,  -0.02244,   0.12638,   0.04182,   0.04520,  -0.02921,   0.19740,   0.07902,  -0.06641,  -0.15773
