   0.09203,  -0.16192,  -0.14698,  -0.07229,   0.23145,  -0.02748,  -0.02748,   0.12689,  -0.06731,   0.07709,  -0.03743,  -0.27147,  -0.03245,   0.03726,   0.10697,  -0.01752
   0.12689,  -0.14698,  -0.12706,  -0.00258,   0.00240,  -0.01752,  -0.10217,   0.03228,  -0.05735,   0.21154,   0.01734,  -0.02250,   0.00240,  -0.26151,   0.07709,  -0.01254
   0.11693,  -0.15694,   0.04224,  -0.08225,  -0.10217,  -0.10217,  -0.29138,   0.06215,   0.08207,   0.11195,   0.11693,  -0.09719,  -0.19678,   0.08705,   0.03228,   0.01236
   0.10697,  -0.05237,   0.08705,  -0.01254,  -0.18682,  -0.00258,  -0.27147,  -0.00756,  -0.39097,   0.05717,  -0.00258,  -0.07229,  -0.14698,   0.00240,  -0.20175,   0.01236
  -0.00756,   0.09203,  -0.04739,   0.16174,  -0.20175,  -0.12706,  -0.04241,  -0.16690,  -0.33620,  -0.08723,  -0.05735,   0.20656,  -0.13702,  -0.18184,  -0.26649,   0.06713
  -0.15196,  -0.06233,  -0.07727,  -0.15694,  -0.26649,  -0.27147,  -0.04739,  -0.01752,  -0.07229,   0.05717,  -0.04739,   0.13187,  -0.09719,   0.00240,  -0.13702,  -0.02250
   0.04224,  -0.01254,   0.07211,  -0.01752,  -0.07727,  -0.10217,  -0.06731,   0.27129,  -0.06731,  -0.04739,  -0.10217,  -0.29636,  -0.17188,  -0.05735,  -0.23163,  -0.00258
   0.03228,   0.10199,  -0.11710,  -0.03743,   0.03726,  -0.20175,  -0.01254,  -0.13204,   0.18664,  -0.22665,  -0.14200,  -0.08723,  -0.20175,   0.01734,  -0.18184,   0.19162
  -0.16192,  -0.16192,  -0.13702,   0.09203,  -0.07229,  -0.39595,  -0.19678,  -0.07229,   0.04224,   0.05717,  -0.12706,  -0.07229,   0.02730,   0.02232,   0.01236,  -0.13702
  -0.18682,   0.22150,   0.03726,   0.03726,  -0.05735,   0.10697,   0.06215,  -0.04241,   0.00240,   0.16174,  -0.02250,   0.20158,   0.00240,   0.01236,  -0.02748,   0.02730
   0.03726,   0.43561,  -0.16690,   0.20158,  -0.17188,   0.25635,  -0.12706,  -0.20175,  -0.16690,   0.21154,   0.04722,   0.17668,   0.05220,  -0.03245,   0.14680,  -0.15694
  -0.04739,  -0.02748,   0.02730,   0.14680,  -0.00258,   0.04722,   0.06713,   0.15178,  -0.00258,   0.08705,  -0.01752,   0.20158,   0.04722,   0.09203,  -0.00258,  -0.11710
