  -0.01192,  -0.00462,   0.00267,  -0.01192,   0.00267,  -0.02650,  -0.06297,   0.00267,  -0.02650,   0.00267,  -0.00462,   0.04643,   0.00267,   0.00267,  -0.05568,   0.02455,  -0.04838,   0.02455,   0.00996,  -0.03380,  -0.02650,   0.05373,   0.01726,   0.22877,  -0.00462,  -0.01192,  -0.01921,   0.06102,  -0.03380,   0.02455,   0.01726,  -0.09215,   0.10478,   0.09019,  -0.03380,  -0.04838,   0.00267,   0.01726,   0.00267,  -0.03380,  -0.01921,  -0.02650,   0.00996,  -0.01192,  -0.01192,   0.08290,   0.06102,  -0.01192,   0.00267,  -0.00462,  -0.02650,  -0.00462,   0.00267,  -0.01192,   0.02455,   0.00996,   0.00996,  -0.03380,   0.00267,   0.00267,   0.00996,  -0.06297,  -0.00462,  -0.03380
  -0.00462,  -0.00462,   0.00267,  -0.01921,   0.00267,   0.05373,  -0.03380,   0.00267,   0.03185,   0.00267,  -0.01192,   0.02455,   0.00996,   0.00267,  -0.07026,   0.03185,  -0.05568,   0.04643,  -0.01192,   0.02455,   0.02455,  -0.01192,   0.11937,   0.17772,  -0.04838,  -0.03380,  -0.12132,   0.00996,   0.00267,   0.01726,   0.00267,  -0.12132,   0.09019,   0.05373,  -0.02650,  -0.05568,   0.00267,   0.00267,   0.00267,  -0.02650,  -0.08485,   0.07561,   0.00996,  -0.23072,  -0.03380,   0.07561,   0.00996,   0.00267,   0.00267,  -0.00462,  -0.01921,  -0.01921,   0.00267,   0.00267,   0.05373,   0.00267,  -0.01921,   0.01726,   0.01726,  -0.01921,  -0.01192,  -0.03380,   0.01726,   0.00996
  -0.00462,   0.00267,   0.00267,  -0.01192,   0.00267,   0.02455,  -0.03380,   0.00267,  -0.02650,   0.00267,   0.03914,   0.05373,   0.00267,   0.00267,  -0.00462,   0.09019,  -0.04838,   0.04643,   0.00267,   0.02455,   0.03185,  -0.04109,   0.02455,   0.02455,  -0.10673,  -0.04109,  -0.11403,   0.00267,  -0.02650,   0.09749,  -0.00462,  -0.15779,   0.08290,   0.04643,  -0.02650,  -0.01921,   0.00267,   0.00267,   0.00267,   0.04643,   0.00996,  -0.09944,   0.03185,  -0.11403,  -0.15779,   0.01726,   0.02455,  -0.01921,   0.00267,   0.00267,   0.06102,  -0.01921,   0.01726,   0.00267,   0.03185,   0.02455,  -0.02650,   0.02455,  -0.01192,   0.03914,  -0.03380,   0.01726,   0.03185,   0.01726
   0.07561,  -0.00462,   0.00267,  -0.00462,   0.00267,  -0.01192,  -0.01192,   0.00267,   0.02455,   0.00267,   0.05373,  -0.04109,   0.00996,   0.00267,   0.06102,   0.09019,  -0.01192,   0.03914,  -0.01192,   0.08290,  -0.06297,  -0.07026,  -0.09215,  -0.11403,   0.01726,   0.01726,  -0.12132,   0.02455,  -0.02650,   0.03914,   0.00267,  -0.17967,   0.02455,   0.01726,   0.00267,   0.01726,   0.00267,   0.00267,   0.00267,   0.11207,   0.03914,  -0.12132,   0.02455,   0.11207,   0.11207,  -0.07026,   0.06102,  -0.00462,   0.00267,   0.01726,   0.02455,   0.01726,  -0.00462,  -0.00462,   0.01726,  -0.03380,   0.02455,   0.00996,   0.01726,  -0.06297,  -0.00462,   0.07561,   0.03914,   0.03914
   0.05373,  -0.03380,   0.00267,   0.00996,   0.00267,  -0.06297,  -0.01921,   0.00267,  -0.02650,   0.00267,   0.00996,  -0.16508,   0.01726,   0.00267,   0.11937,   0.01726,   0.01726,   0.03914,  -0.01921,   0.09019,  -0.08485,  -0.07756,  -0.12132,  -0.10673,   0.08290,   0.01726,  -0.12861,  -0.01921,  -0.04838,  -0.03380,  -0.00462,  -0.17967,  -0.01192,   0.00996,   0.00996,   0.01726,   0.00267,   0.00267,   0.00267,  -0.02650,  -0.00462,   0.06831,  -0.04838,   0.05373,   0.17042,  -0.07026,   0.06102,   0.02455,   0.00267,   0.01726,  -0.03380,   0.03185,  -0.02650,  -0.00462,   0.00267,   0.05373,  -0.05568,   0.00996,   0.00267,   0.00996,  -0.01192,   0.04643,   0.03185,   0.01726
   0.01726,  -0.02650,   0.00267,  -0.01192,   0.00267,  -0.02650,  -0.03380,   0.00267,   0.02455,   0.00267,   0.00996,  -0.08485,   0.03914,   0.00267,   0.04643,  -0.22343,   0.00267,   0.01726,  -0.00462,   0.08290,  -0.04109,  -0.01921,  -0.01921,  -0.02650,   0.03185,   0.03185,  -0.13591,  -0.02650,  -0.12132,   0.00996,   0.00996,  -0.10673,   0.01726,   0.06102,   0.00267,  -0.00462,   0.00267,  -0.00462,   0.00267,  -0.03380,   0.01726,   0.09019,  -0.02650,   0.03914,  -0.01192,   0.05373,   0.03914,  -0.00462,   0.00267,  -0.01921,   0.00996,  -0.03380,  -0.03380,   0.00267,  -0.02650,  -0.01921,  -0.10673,   0.01726,   0.00996,  -0.04109,   0.00267,  -0.01921,   0.00996,   0.01726
  -0.01192,  -0.04838,   0.00267,  -0.01192,   0.00267,  -0.01192,  -0.08485,   0.00267,  -0.00462,   0.00267,   0.00996,   0.06102,   0.05373,   0.00267,  -0.01192,  -0.30366,  -0.01921,   0.00996,  -0.02650,   0.03914,   0.06102,   0.01726,   0.03185,  -0.03380,  -0.01921,   0.03185,  -0.11403,  -0.04109,  -0.07026,   0.06102,   0.02455,  -0.08485,   0.03185,   0.09749,  -0.02650,  -0.03380,   0.00267,   0.00267,   0.00267,   0.02455,  -0.02650,  -0.00462,   0.03185,   0.04643,  -0.07026,   0.12666,   0.03185,  -0.00462,   0.00267,   0.00996,   0.01726,   0.00267,   0.00267,  -0.00462,  -0.04109,  -0.03380,   0.03185,  -0.04109,   0.01726,   0.03185,   0.00996,  -0.04109,   0.01726,  -0.01921
   0.00996,   0.05373,   0.00267,  -0.02650,   0.00267,   0.05373,  -0.05568,   0.00267,  -0.02650,   0.00267,   0.00996,   0.03185,   0.02455,   0.00267,  -0.16508,  -0.01921,  -0.02650,   0.02455,  -0.01921,   0.06102,  -0.01921,   0.00996,   0.09749,   0.17042,   0.02455,  -0.01921,  -0.10673,   0.07561,  -0.01192,   0.00996,  -0.07026,  -0.07026,   0.06831,   0.09749,  -0.04838,  -0.04838,   0.00267,   0.01726,   0.00267,   0.02455,  -0.05568,  -0.00462,   0.02455,  -0.25260,   0.03914,   0.06831,  -0.05568,  -0.04838,   0.00267,  -0.00462,  -0.01921,  -0.00462,  -0.00462,  -0.01921,   0.03914,  -0.01192,   0.01726,  -0.01192,   0.00267,   0.00996,  -0.08485,  -0.04109,   0.00996,  -0.01192
   0.00996,   0.05373,   0.00267,  -0.02650,   0.00267,   0.17042,  -0.06297,   0.00267,   0.01726,   0.00267,  -0.07026,   0.07561,   0.03185,   0.00267,  -0.13591,   0.02455,  -0.00462,   0.04643,  -0.01192,   0.09019,   0.04643,  -0.00462,   0.14854,   0.00267,   0.10478,  -0.00462,  -0.18696,   0.01726,   0.07561,  -0.01192,  -0.15049,  -0.13591,   0.06102,   0.05373,  -0.01192,  -0.02650,   0.00267,   0.00996,   0.00267,  -0.03380,   0.05373,   0.11207,   0.07561,  -0.28907,  -0.07026,   0.01726,  -0.07026,   0.00267,   0.00267,  -0.05568,  -0.05568,   0.00267,  -0.00462,   0.03914,   0.05373,   0.03914,  -0.01921,   0.08290,   0.00267,  -0.01192,  -0.09215,   0.00267,  -0.03380,   0.08290
  -0.10673,   0.08290,   0.00267,  -0.00462,   0.00267,   0.09749,  -0.04109,   0.00267,   0.01726,   0.00267,  -0.11403,   0.15584,   0.03185,   0.00267,  -0.03380,   0.16313,   0.00996,   0.03914,  -0.00462,   0.07561,   0.01726,  -0.03380,   0.05373,  -0.22343,   0.32359,  -0.01192,  -0.18696,  -0.01921,   0.06102,  -0.02650,  -0.18696,  -0.19425,   0.01726,   0.00267,  -0.01192,   0.03185,   0.00267,  -0.01192,   0.00267,  -0.21614,  -0.09215,  -0.07026,   0.15584,   0.09749,  -0.25260,  -0.07756,  -0.05568,   0.06831,   0.00267,  -0.07756,   0.06831,   0.03914,  -0.01192,  -0.04838,   0.03185,   0.00267,  -0.02650,   0.11937,   0.00996,   0.04643,  -0.00462,   0.04643,  -0.03380,   0.12666
