   0.01640,   0.00418,  -0.04470,   0.00418,  -0.02637,  -0.02026,   0.05307,  -0.01415,  -0.04470,   0.19361,   0.02862,   0.01029,  -0.02637,  -0.14247,  -0.04470,  -0.09359,   0.05307,  -0.00193,  -0.16692,   0.04696,   0.01640,   0.00418,   0.07140,  -0.01415,  -0.24024,  -0.00193,  -0.00804,  -0.00193,  -0.04470,  -0.05692,   0.02862,   0.08973,   0.00418,   0.31582,   0.21194,  -0.02026,   0.05307,  -0.03859,   0.03473,   0.07140,   0.09584,   0.10806,  -0.05081,  -0.04470,   0.28527,  -0.00193,  -0.03248,   0.00418,  -0.02026,   0.02251,  -0.02637,  -0.11192,   0.00418,   0.02862,  -0.14247,   0.02251,   0.04084,  -0.06915,  -0.11803,   0.08362,  -0.08748,  -0.17303,   0.03473,   0.03473,  -0.04470,   0.01029,  -0.05692,  -0.03248,   0.02251,   0.01640,  -0.03859,  -0.00804,  -0.00804,  -0.03248,   0.04084,  -0.06304,   0.01640,  -0.00193,   0.01640,  -0.05692,  -0.07526,  -0.00804,   0.04084,  -0.08137,  -0.19136,   0.06529,   0.02862,  -0.08748,  -0.00804,  -0.01415,   0.08362,   0.04696,   0.01640,  -0.00193,  -0.03859,   0.04696,  -0.02026,  -0.11192,  -0.02026,   0.08362,  -0.03859,  -0.33801,  -0.02026,   0.01640,  -0.02026,  -0.02026,  -0.00193,   0.02862,  -0.03859,   0.04084,  -0.00804,   0.02251,  -0.16081,  -0.01415,  -0.01415,  -0.00804,   0.08973,   0.15695,  -0.01415,  -0.03859,  -0.03859,   0.04084,  -0.02026,  -0.01415,   0.04084,  -0.02637,  -0.00804,  -0.02637
  -0.31357,  -0.00193,   0.01029,  -0.03859,   0.00418,  -0.01415,  -0.05692,   0.02862,   0.05918,  -0.06304,  -0.02637,  -0.02026,   0.21194,  -0.00193,   0.06529,   0.00418,  -0.00193,  -0.00804,  -0.05081,   0.01640,   0.15084,   0.02251,  -0.02026,  -0.00193,   0.07751,  -0.02637,   0.07140,   0.13861,   0.02862,  -0.02026,   0.03473,  -0.03248,   0.04084,  -0.05692,  -0.01415,   0.03473,  -0.00193,   0.07751,   0.01640,   0.01640,  -0.05081,  -0.00193,  -0.07526,  -0.28913,   0.02251,  -0.04470,  -0.16081,  -0.00193,  -0.05692,   0.00418,  -0.01415,   0.02862,   0.01640,   0.02862,   0.02251,   0.02251,   0.01029,  -0.05692,   0.01640,  -0.07526,  -0.00193,   0.02251,   0.03473,  -0.02026,   0.02251,  -0.02026,   0.01029,  -0.09970,  -0.02026,  -0.02637,   0.00418,  -0.00193,   0.05918,  -0.02637,   0.01640,  -0.00804,  -0.02026,   0.03473,   0.12028,   0.01029,   0.02251,   0.04696,   0.01640,  -0.05081,   0.04084,   0.01640,   0.01029,  -0.02637,  -0.00804,  -0.00804,  -0.01415,  -0.00804,   0.00418,  -0.00193,  -0.03859,  -0.03859,  -0.02026,   0.22416,  -0.01415,   0.00418,  -0.02637,   0.04084,   0.07751,   0.05918,   0.08362,   0.01029,   0.02862,  -0.01415,  -0.00804,   0.01640,  -0.01415,  -0.03859,   0.00418,  -0.02637,   0.10806,   0.11417,  -0.00193,  -0.05081,  -0.01415,   0.01640,   0.01029,   0.04084,   0.03473,   0.00418,  -0.11803,   0.04696,  -0.02026,  -0.01415
   0.01029,  -0.00804,  -0.16692,   0.02862,  -0.03859,  -0.08748,  -0.00193,  -0.00804,  -0.02026,   0.23638,  -0.08748,  -0.04470,   0.00418,  -0.10581,   0.11417,  -0.17914,   0.02862,   0.07140,   0.19361,  -0.06304,   0.00418,  -0.00193,  -0.17914,  -0.05081,  -0.25857,   0.01029,  -0.02026,  -0.03248,   0.02251,  -0.20358,  -0.11192,  -0.05081,  -0.03859,  -0.08748,  -0.18525,  -0.05692,  -0.10581,   0.02251,  -0.02026,  -0.01415,   0.03473,  -0.19747,   0.00418,  -0.08137,  -0.08748,   0.02862,  -0.01415,  -0.03248,  -0.02637,  -0.02637,   0.04696,   0.00418,  -0.07526,   0.03473,  -0.02026,  -0.01415,   0.04696,   0.07140,   0.06529,  -0.03248,  -0.02026,  -0.11192,  -0.01415,   0.01640,  -0.06915,  -0.00193,  -0.04470,  -0.00193,  -0.05692,  -0.02026,   0.00418,   0.00418,  -0.04470,  -0.11192,   0.01029,  -0.08748,  -0.05692,  -0.00804,  -0.05081,  -0.03859,  -0.09359,  -0.13025,  -0.03248,  -0.28302,   0.02251,   0.03473,  -0.02637,  -0.08748,  -0.04470,  -0.13636,  -0.25246,  -0.05081,  -0.10581,  -0.05692,  -0.03248,  -0.13636,  -0.05692,  -0.19747,   0.00418,  -0.00804,  -0.00804,  -0.08137,   0.04696,  -0.02026,  -0.03248,  -0.09359,  -0.06304,   0.05307,  -0.05081,   0.02251,  -0.00804,  -0.00804,  -0.03859,  -0.03859,   0.00418,   0.07751,  -0.08137,  -0.09359,  -0.03859,   0.02251,   0.01029,  -0.07526,  -0.18525,   0.01029,  -0.06304,  -0.05081,   0.05918,  -0.05081
   0.01029,  -0.01415,  -0.00193,   0.02862,   0.02251,   0.08973,  -0.09359,  -0.02026,  -0.05692,  -0.09359,  -0.00193,  -0.05081,  -0.02637,   0.01029,  -0.05081,   0.07140,   0.14472,   0.13861,  -0.00193,   0.03473,   0.06529,  -0.00193,   0.00418,  -0.04470,   0.06529,  -0.01415,  -0.00804,  -0.03248,  -0.05081,   0.04084,  -0.05081,   0.03473,   0.04696,   0.05307,   0.00418,  -0.08748,   0.01029,   0.07140,   0.10806,   0.03473,   0.02251,   0.04084,   0.05918,   0.00418,   0.05307,   0.00418,  -0.02026,  -0.11803,  -0.00804,   0.04084,  -0.00804,  -0.00804,  -0.01415,   0.02862,   0.04696,   0.05307,  -0.04470,   0.00418,  -0.00193,   0.02862,  -0.00804,   0.01029,  -0.02637,   0.03473,  -0.00804,   0.07140,  -0.00193,   0.01029,  -0.13636,   0.04696,  -0.04470,   0.05307,  -0.00193,   0.01029,   0.02862,  -0.00193,  -0.07526,  -0.00193,   0.02251,   0.00418,  -0.09359,  -0.00193,  -0.06915,   0.02251,  -0.02026,   0.08362,   0.07751,   0.01640,  -0.06304,  -0.03248,   0.01640,  -0.09970,   0.04696,   0.09584,   0.01640,  -0.05692,  -0.02026,   0.01640,   0.07751,   0.05918,   0.03473,  -0.02637,  -0.00804,  -0.00193,   0.02862,  -0.06304,  -0.03859,   0.00418,   0.04696,  -0.07526,   0.02251,  -0.05692,   0.05307,  -0.00193,  -0.00804,   0.02862,   0.01640,  -0.00193,  -0.00193,   0.02862,  -0.01415,   0.00418,   0.10806,  -0.00193,  -0.09359,   0.00418,  -0.02026,   0.01640
  -0.02637,  -0.01415,   0.01029,   0.13250,  -0.02637,  -0.00193,  -0.05692,   0.04696,  -0.11192,  -0.04470,  -0.10581,  -0.02026,   0.00418,  -0.04470,   0.15695,  -0.25246,  -0.05081,  -0.08748,   0.40137,  -0.06915,  -0.05081,  -0.01415,  -0.44800,  -0.00193,   0.07751,   0.01029,  -0.09970,   0.08973,   0.30971,  -0.02026,  -0.07526,   0.02862,  -0.13636,  -0.00193,  -0.15469,  -0.06915,  -0.09359,   0.32193,  -0.04470,   0.08362,   0.18139,  -0.40523,   0.02251,  -0.22191,  -0.22802,   0.05918,  -0.07526,  -0.03248,  -0.02026,  -0.03248,   0.01640,  -0.00804,  -0.02637,  -0.17303,   0.18750,  -0.25246,  -0.13636,  -0.03859,   0.12639,   0.01029,  -0.00193,  -0.06304,  -0.05081,  -0.01415,   0.01640,   0.02251,   0.05918,   0.00418,   0.00418,  -0.02026,   0.03473,  -0.03859,  -0.06304,  -0.07526,   0.23027,  -0.08748,  -0.03859,   0.01029,  -0.00804,   0.10195,  -0.19136,  -0.00193,  -0.00193,  -0.29524,   0.16306,   0.00418,  -0.02637,   0.01640,  -0.05692,   0.00418,  -0.31357,  -0.04470,  -0.03248,   0.01029,   0.08973,   0.04696,  -0.05692,  -0.13025,  -0.05692,   0.05918,  -0.01415,  -0.12414,  -0.12414,  -0.08137,   0.02862,   0.06529,  -0.03248,  -0.00193,  -0.01415,   0.15695,  -0.00804,   0.04696,   0.07751,  -0.01415,  -0.03248,   0.04696,  -0.07526,  -0.01415,  -0.08137,   0.16306,   0.01029,  -0.46022,  -0.05081,  -0.00193,  -0.11192,  -0.00804,  -0.05081,   0.08362
   0.03473,  -0.03859,  -0.01415,  -0.02637,  -0.01415,   0.06529,   0.02251,  -0.06915,  -0.05081,  -0.00804,   0.05918,   0.04084,   0.05918,  -0.01415,  -0.06915,   0.10806,   0.10806,  -0.04470,   0.00418,   0.04696,  -0.00804,  -0.02637,   0.00418,  -0.00193,   0.01029,  -0.00193,   0.01029,   0.00418,   0.06529,  -0.02637,  -0.03859,   0.01640,   0.06529,   0.01640,   0.04696,  -0.14247,  -0.08748,  -0.00193,  -0.02637,   0.00418,  -0.01415,   0.02862,   0.06529,  -0.05081,   0.02862,  -0.01415,  -0.03859,   0.10195,  -0.04470,   0.04696,   0.08362,   0.02862,  -0.05692,  -0.16081,  -0.01415,  -0.11192,  -0.03859,  -0.02026,   0.01640,  -0.00193,  -0.00804,  -0.06304,  -0.05692,  -0.00804,   0.00418,  -0.03248,   0.04084,  -0.01415,   0.05307,   0.00418,  -0.25246,  -0.00804,   0.04696,  -0.00804,  -0.03859,   0.01640,  -0.02026,   0.02251,   0.05918,  -0.02026,  -0.02026,   0.04696,  -0.01415,   0.05918,  -0.02637,  -0.00804,  -0.14247,  -0.00193,   0.03473,   0.05307,   0.02862,  -0.00193,  -0.00193,  -0.14247,   0.21805,   0.01640,   0.01640,  -0.03859,   0.12639,  -0.03859,  -0.01415,  -0.00193,  -0.00804,   0.03473,  -0.08748,  -0.05081,  -0.08137,  -0.10581,  -0.02026,  -0.18525,  -0.04470,  -0.00804,  -0.02026,  -0.03248,   0.05307,   0.02251,  -0.05081,   0.03473,   0.01640,  -0.02026,  -0.00804,   0.04084,   0.02251,  -0.00193,  -0.03859,   0.01029,   0.07140,  -0.02026
   0.15084,   0.02862,  -0.02026,   0.08973,  -0.00193,  -0.04470,  -0.02026,   0.04084,   0.02251,   0.07140,   0.07140,   0.03473,   0.01029,   0.02251,  -0.15469,   0.05307,  -0.02026,   0.04084,  -0.00193,  -0.00804,  -0.16692,   0.01029,  -0.02637,   0.01029,   0.00418,  -0.00804,   0.00418,   0.04084,   0.05307,  -0.00804,  -0.00193,   0.00418,  -0.09970,  -0.01415,  -0.01415,   0.01640,   0.01640,   0.01029,   0.02251,   0.01029,   0.02862,   0.04696,  -0.02026,  -0.21580,   0.01029,  -0.04470,  -0.01415,  -0.04470,  -0.01415,   0.04084,   0.00418,   0.04084,  -0.00193,   0.01640,   0.01640,  -0.40523,   0.02251,   0.38915,  -0.02026,  -0.01415,  -0.04470,  -0.03248,   0.02862,   0.02251,  -0.00193,   0.01640,  -0.01415,  -0.00804,  -0.03248,   0.04084,  -0.02026,  -0.05081,   0.01640,  -0.04470,  -0.03859,   0.01029,   0.03473,   0.01640,  -0.46634,  -0.00193,   0.01640,  -0.01415,  -0.04470,   0.02251,   0.03473,   0.00418,  -0.05081,  -0.00193,  -0.00193,   0.08362,  -0.05692,   0.02251,  -0.02637,   0.02251,   0.00418,  -0.00804,   0.02251,  -0.12414,  -0.04470,   0.01640,   0.01029,  -0.02026,   0.02251,   0.03473,   0.47470,  -0.05081,   0.04696,   0.01029,   0.02251,  -0.03248,  -0.02637,   0.01029,  -0.00193,  -0.00804,  -0.43578,  -0.00193,   0.04696,  -0.03859,   0.02862,  -0.06304,  -0.02026,   0.07751,  -0.00193,   0.01640,  -0.02637,   0.02251,   0.05307,  -0.00804
   0.00418,  -0.00804,  -0.06304,  -0.00804,  -0.01415,   0.00418,  -0.01415,  -0.02637,  -0.00804,   0.01640,   0.02251,  -0.00193,  -0.02637,  -0.03248,  -0.03248,   0.02862,   0.00418,  -0.05081,   0.02251,   0.04084,   0.03473,  -0.02637,  -0.09359,  -0.02637,  -0.03859,  -0.05081,  -0.02026,  -0.00193,   0.03473,  -0.06304,   0.05307,  -0.03248,  -0.03859,   0.05307,   0.10195,  -0.02637,   0.01029,  -0.03248,   0.01640,   0.01640,  -0.18525,  -0.03248,  -0.03248,   0.01029,   0.02251,  -0.01415,   0.04696,   0.01029,  -0.05692,   0.01029,   0.04084,   0.01640,   0.01029,   0.01029,  -0.10581,   0.01029,   0.07751,   0.02862,   0.01640,   0.02862,  -0.06915,   0.08973,   0.15084,  -0.06915,  -0.03248,  -0.00804,  -0.07526,  -0.06304,  -0.08748,   0.05307,   0.02862,  -0.01415,   0.04696,  -0.04470,  -0.00193,   0.08973,  -0.03248,  -0.03859,   0.00418,  -0.14247,  -0.00193,  -0.06304,   0.02251,   0.07140,  -0.01415,  -0.02026,   0.02251,   0.00418,   0.00418,   0.00418,  -0.02026,   0.01640,  -0.00193,   0.01029,  -0.02026,  -0.03248,  -0.03248,  -0.03248,  -0.04470,   0.00418,  -0.13636,  -0.05692,   0.11417,  -0.00804,   0.01640,  -0.09359,   0.04084,  -0.02026,  -0.01415,  -0.01415,  -0.12414,   0.01029,  -0.00193,   0.05918,   0.03473,   0.04696,   0.14472,  -0.01415,   0.03473,   0.00418,   0.01029,   0.06529,   0.02862,   0.01640,   0.05918,  -0.02637,  -0.00804,  -0.14247
  -0.01415,   0.01640,   0.01640,   0.04084,   0.02251,   0.04696,  -0.00804,  -0.00804,  -0.01415,  -0.03859,  -0.01415,  -0.01415,  -0.00804,   0.02251,   0.02862,  -0.02026,  -0.02026,  -0.04470,   0.01029,  -0.02637,   0.02862,  -0.05081,  -0.09970,  -0.08748,   0.02251,  -0.02026,   0.00418,  -0.01415,   0.04696,  -0.03859,   0.05918,  -0.03248,  -0.03248,   0.01640,   0.11417,   0.01640,   0.05307,   0.06529,  -0.09359,   0.07751,  -0.05692,  -0.08748,  -0.02026,   0.02251,   0.02862,   0.01029,   0.00418,   0.02251,   0.01640,   0.09584,  -0.03248,   0.10195,   0.01029,   0.00418,  -0.00193,   0.00418,   0.01029,   0.01640,  -0.03248,   0.02862,   0.03473,   0.09584,   0.02862,  -0.04470,   0.00418,  -0.01415,  -0.01415,   0.05918,  -0.06304,  -0.00193,  -0.00193,   0.01640,   0.01029,  -0.02026,  -0.00804,   0.12639,  -0.03248,   0.04084,  -0.01415,  -0.05692,  -0.02026,  -0.00804,  -0.00804,  -0.08748,  -0.01415,  -0.00804,   0.04084,   0.04696,   0.05918,   0.02251,   0.10195,   0.11417,   0.05307,   0.01640,  -0.00193,  -0.01415,   0.02251,  -0.00804,  -0.02026,   0.08973,  -0.00193,   0.00418,  -0.01415,  -0.03859,  -0.02026,   0.04696,  -0.00804,  -0.00193,  -0.05081,  -0.00193,  -0.00804,   0.00418,  -0.00804,  -0.02637,  -0.02026,   0.04084,   0.02862,   0.02251,  -0.00193,   0.06529,   0.01029,   0.04084,   0.00418,   0.03473,  -0.00804,  -0.00193,  -0.01415,  -0.13636
   0.12028,   0.04696,  -0.03248,  -0.00193,   0.01029,   0.06529,   0.04084,  -0.02026,   0.01640,  -0.08137,  -0.00804,   0.02862,   0.01029,  -0.03248,   0.01640,   0.07751,   0.06529,   0.05307,  -0.04470,   0.01029,   0.05918,   0.03473,  -0.00804,  -0.02026,   0.01640,  -0.00804,  -0.02637,   0.02862,  -0.01415,  -0.01415,  -0.00193,  -0.03859,  -0.21580,  -0.00193,   0.01029,  -0.34412,  -0.03859,   0.01640,  -0.02637,   0.01640,  -0.00193,   0.01640,  -0.05081,  -0.05081,  -0.00193,  -0.03248,  -0.03248,   0.10806,   0.01029,   0.02862,  -0.02026,  -0.02026,  -0.07526,  -0.08748,  -0.04470,  -0.06304,  -0.07526,   0.19361,  -0.02026,   0.00418,   0.00418,  -0.04470,  -0.03859,  -0.00193,   0.02251,  -0.05081,  -0.01415,  -0.05692,   0.01029,   0.01029,   0.31582,  -0.04470,   0.08362,   0.05307,  -0.00804,   0.05307,   0.03473,   0.00418,   0.13861,   0.04084,  -0.08748,   0.05307,  -0.03859,   0.01640,  -0.00193,  -0.03859,  -0.23413,  -0.00193,  -0.03859,   0.04696,   0.01640,   0.00418,  -0.10581,   0.03473,   0.01029,   0.00418,  -0.03248,  -0.17914,   0.08973,   0.02251,  -0.01415,   0.00418,   0.01029,   0.04084,   0.18750,  -0.03248,  -0.08137,  -0.03859,  -0.00193,  -0.08137,  -0.06304,   0.04696,  -0.01415,   0.04696,  -0.09970,   0.03473,  -0.02637,  -0.05081,  -0.03248,   0.10195,   0.01640,   0.08362,   0.05918,   0.01029,  -0.06304,  -0.00193,  -0.04470,  -0.03248
